1 Appendicularia,1 Barnacle,1 Bivalvia,1 Brachyura,1 Calanoid,1 Caprellidea,1 Cladoceran,1 Cnetophora,1 Cumacea,1 Cyclopoid,1 Echinoderm,1 Gammarid,1 Gastropod,1 Harpac,1 Hyperiidea,1 Mysida,1 Natantia,1 Ostracod,1 Phyllodocida,1 UK10,1 UK12,1 UK25,1 UK4,1 UK7,1 UK8,1 UK9,1 Valvifera,10 Appendicularia,10 Brachyura,10 Caprellidea,10 Cnetophora,10 Cumacea,10 Fish Larvae,10 Gammarid,10 Natantia,10 Phyllodocida,10 Pleuronecti,10 UK16,10 UK19,10 UK9,10 Valvifera,14 Brachyura,14 Cumacea,14 Phyllodocida,14 UK9,14 Valvifera,18 UK10,18 UK9,2 Appendicularia,2 Barnacle,2 Bivalvia,2 Brachyura,2 Calanoid,2 Caprellidea,2 Cladoceran,2 Cumacea,2 Echinoderm,2 Euphausiid,2 Fish Larvae,2 Gammarid,2 Gastropod,2 Harpac,2 Mysida,2 Natantia,2 Phyllodocida,2 UK10,2 UK11,2 UK21,2 UK24,2 UK25,2 UK27,2 UK9,2 Valvifera,22 Brachyura,22 Fish Larvae,22 Gammarid,22 Natantia,22 Phyllodocida,22 UK10,22 UK9,24 Valvifera,26 Fish Larvae,26 Pleuronecti,26 UK13,26 UK15,26 UK9,30 Brachyura,30 UK13,30 UK9,32 Valvifera,34 UK10,34 UK9,4 Mysida,42 UK10,50 UK10,6 Brachyura,6 Caprellidea,6 Cardidae,6 Cumacea,6 Echinoderm,6 Gammarid,6 Gastropod,6 Phyllodocida,6 UK10,6 UK9,6 Valvifera,8 Fish Larvae,82 Phyllodocida
1.1422792245024143,1.9312719457065757,0.0,-1.255615984477776,3.6513265555843226,0.0,3.8080519340454013,-1.255615984477776,0.0,0.0,-0.5624688039178306,0.0,0.0,1.9132087611313653,0.0,-0.5451495059899749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4060732494089416,0.0,0.0,0.0,-4.504682523418273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.7419372947293785,2.302585092994046,0.0,0.0,3.849159921561372,0.0,1.5606477562646683,0.0,0.0,0.0,0.0,0.0,0.0,3.782078404568416,0.0,0.0,0.0,0.0,-0.12883284809296872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15700369580966617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8501509933696121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8096054947156849,0.015972901287426376,0.0,-3.217274607501229,3.9761972802360765,0.0,0.8327026016110433,0.0,0.0,0.0,0.0,0.1624228423815559,0.0,3.652127139855898,0.0,0.0,0.0,0.0,0.015972901287426376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2343060762407667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5241274269412837,0.0,0.0,0.0,0.0,-1.5739421571764927,0.0,-2.2343060762407667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7645278190609368,1.4042320642510024,0.0,-0.09984530796971645,3.8801687232172015,0.0,1.2864490255251744,0.0,-0.7929924885296618,0.0,0.0,-0.16517468819923586,0.0,3.817499453850696,0.0,-0.9282193457394298,0.0,0.0,-0.23507216517948443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,4.244580168856385,0.0,-1.359519624971049,0.0,0.0,0.0,0.0,0.0,0.0,0.39257971349968185,0.0,0.0,0.0,0.0,-1.359519624971049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.073155581518968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.35300155623909024,0.6278277145643028,0.0,0.0,4.335283553923721,0.0,2.825052291900522,0.0,0.0,0.0,0.0,0.0,0.0,1.2564363846616768,0.0,0.0,0.0,0.0,-0.35300155623909024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.486695797092886,2.3657919403475405,0.0,0.0,3.9794247180930444,0.0,2.4055890361147045,0.0,0.0,-0.756121911721336,0.0,-1.8547344133894539,0.0,2.586589383188039,0.0,-0.4426211741129788,0.0,2.481276878464694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3029128641808458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2.704380469198542,0.0,3.7680764958512714,0.0,0.0,0.0,0.0,-0.4165148826280846,0.0,3.5537769679680644,0.0,-1.515127322962863,0.0,1.4806050415911318,0.09431068047124129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.515127322962863,0.0,0.0,0.0,0.0,0.0,0.0,-1.515127322962863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6360106102147305,1.214896290222967,0.0,-1.4831185264220974,3.0295610363306245,0.0,4.11405489767782,0.0,0.0,0.0,-0.7899713458621521,0.0,0.12631938601200304,2.0054654531367806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2231435513142097,0.0,0.0,0.0,0.47000362924573563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.581730374423646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.581730374423646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3894766049069298,1.2866022496608527,0.0,0.0,4.190798253119847,0.0,2.7979269617340963,0.0,0.0,0.0,0.0,0.0,0.0,2.735245941666798,0.0,-0.47623419899637176,0.0,0.0,1.3155252970650166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9715126681127018,0.972530450509531,0.0,0.0,3.875838775250711,0.0,-0.8666220251648319,0.5447267514415822,0.0,-1.0647112769925742,0.17018373220331354,0.0,0.0,3.657691165192287,0.0,-0.866673290944905,0.0,0.0,0.3650465044371016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.48077964017088015,1.702736461173795,0.0,0.242071600199728,3.4441402679007007,0.0,2.004819465281786,0.0,0.0,0.0,0.0,0.0,0.0,3.734112834945964,0.0,0.0,0.0,0.0,2.456575185642159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.6348782974359692,0.0,0.0,0.0,0.6348782974359692,0.0,0.6348782974359692,3.544415995034368,0.0,1.9377299609318082,0.8096809918158968,0.0,0.0,2.180526447430668,2.02117263205586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4089217935479619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7334905684374127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.38222120925803,0.0,0.0,0.0,0.0,0.8096809918158968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.940778741588921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3710637073908317,2.8421208220669962,0.0,0.0,3.332978096594344,0.0,1.4712927843100796,0.0,-0.029558788241544492,0.0,0.0,1.356735547128346,0.0,3.511190459415372,0.0,0.0,0.0,0.980723716192912,2.6784913991273323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6635883923184008,0.0,0.0,0.0,0.0,0.0,0.0,-0.029558788241544492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6635883923184008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.029558788241544492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.029558788241544492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.029558788241544492,0.0,0.0
0.0,0.0,0.0,0.0,-0.36464317758791137,0.0,0.5280586878545902,0.0,0.5280586878545902,0.0,0.0,2.831020597626324,0.0,3.5015607694479938,0.0,0.0,0.0,3.756088469976101,0.6943393945902837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36464317758791137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36464317758791137,0.0,-0.36464317758791137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.48858006781867236
